imagepath,filename,disease_name,category,split,label
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (109).jpg,aug_Stroke 1 (109).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (11).jpg,aug_Stroke 1 (11).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (110).jpg,aug_Stroke 1 (110).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (111).jpg,aug_Stroke 1 (111).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (112).jpg,aug_Stroke 1 (112).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (113).jpg,aug_Stroke 1 (113).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (114).jpg,aug_Stroke 1 (114).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (115).jpg,aug_Stroke 1 (115).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (116).jpg,aug_Stroke 1 (116).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (117).jpg,aug_Stroke 1 (117).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (118).jpg,aug_Stroke 1 (118).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (119).jpg,aug_Stroke 1 (119).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (12).jpg,aug_Stroke 1 (12).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (120).jpg,aug_Stroke 1 (120).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (121).jpg,aug_Stroke 1 (121).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (122).jpg,aug_Stroke 1 (122).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (123).jpg,aug_Stroke 1 (123).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (124).jpg,aug_Stroke 1 (124).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (125).jpg,aug_Stroke 1 (125).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (126).jpg,aug_Stroke 1 (126).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (127).jpg,aug_Stroke 1 (127).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (128).jpg,aug_Stroke 1 (128).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (129).jpg,aug_Stroke 1 (129).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (13).jpg,aug_Stroke 1 (13).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (130).jpg,aug_Stroke 1 (130).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (131).jpg,aug_Stroke 1 (131).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (132).jpg,aug_Stroke 1 (132).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (133).jpg,aug_Stroke 1 (133).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (134).jpg,aug_Stroke 1 (134).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (135).jpg,aug_Stroke 1 (135).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (136).jpg,aug_Stroke 1 (136).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (137).jpg,aug_Stroke 1 (137).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (138).jpg,aug_Stroke 1 (138).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (139).jpg,aug_Stroke 1 (139).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (14).jpg,aug_Stroke 1 (14).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (140).jpg,aug_Stroke 1 (140).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (141).jpg,aug_Stroke 1 (141).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (142).jpg,aug_Stroke 1 (142).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (143).jpg,aug_Stroke 1 (143).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (144).jpg,aug_Stroke 1 (144).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (145).jpg,aug_Stroke 1 (145).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (146).jpg,aug_Stroke 1 (146).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (147).jpg,aug_Stroke 1 (147).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (148).jpg,aug_Stroke 1 (148).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (149).jpg,aug_Stroke 1 (149).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (15).jpg,aug_Stroke 1 (15).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (150).jpg,aug_Stroke 1 (150).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (151).jpg,aug_Stroke 1 (151).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (152).jpg,aug_Stroke 1 (152).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (153).jpg,aug_Stroke 1 (153).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (154).jpg,aug_Stroke 1 (154).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (155).jpg,aug_Stroke 1 (155).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (156).jpg,aug_Stroke 1 (156).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (157).jpg,aug_Stroke 1 (157).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (158).jpg,aug_Stroke 1 (158).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (159).jpg,aug_Stroke 1 (159).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (16).jpg,aug_Stroke 1 (16).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (160).jpg,aug_Stroke 1 (160).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (161).jpg,aug_Stroke 1 (161).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (162).jpg,aug_Stroke 1 (162).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (163).jpg,aug_Stroke 1 (163).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (164).jpg,aug_Stroke 1 (164).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (165).jpg,aug_Stroke 1 (165).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (166).jpg,aug_Stroke 1 (166).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (167).jpg,aug_Stroke 1 (167).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (168).jpg,aug_Stroke 1 (168).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (169).jpg,aug_Stroke 1 (169).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (17).jpg,aug_Stroke 1 (17).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (170).jpg,aug_Stroke 1 (170).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (171).jpg,aug_Stroke 1 (171).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (172).jpg,aug_Stroke 1 (172).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (173).jpg,aug_Stroke 1 (173).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (174).jpg,aug_Stroke 1 (174).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (175).jpg,aug_Stroke 1 (175).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (176).jpg,aug_Stroke 1 (176).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (177).jpg,aug_Stroke 1 (177).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (178).jpg,aug_Stroke 1 (178).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (179).jpg,aug_Stroke 1 (179).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (18).jpg,aug_Stroke 1 (18).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (180).jpg,aug_Stroke 1 (180).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (181).jpg,aug_Stroke 1 (181).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (182).jpg,aug_Stroke 1 (182).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (183).jpg,aug_Stroke 1 (183).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (184).jpg,aug_Stroke 1 (184).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (185).jpg,aug_Stroke 1 (185).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (186).jpg,aug_Stroke 1 (186).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (187).jpg,aug_Stroke 1 (187).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (188).jpg,aug_Stroke 1 (188).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (189).jpg,aug_Stroke 1 (189).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (19).jpg,aug_Stroke 1 (19).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (190).jpg,aug_Stroke 1 (190).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (191).jpg,aug_Stroke 1 (191).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (192).jpg,aug_Stroke 1 (192).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (193).jpg,aug_Stroke 1 (193).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (194).jpg,aug_Stroke 1 (194).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (195).jpg,aug_Stroke 1 (195).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (196).jpg,aug_Stroke 1 (196).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (197).jpg,aug_Stroke 1 (197).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (198).jpg,aug_Stroke 1 (198).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (199).jpg,aug_Stroke 1 (199).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (2).jpg,aug_Stroke 1 (2).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (20).jpg,aug_Stroke 1 (20).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (200).jpg,aug_Stroke 1 (200).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (201).jpg,aug_Stroke 1 (201).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (202).jpg,aug_Stroke 1 (202).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (203).jpg,aug_Stroke 1 (203).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (204).jpg,aug_Stroke 1 (204).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (205).jpg,aug_Stroke 1 (205).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (206).jpg,aug_Stroke 1 (206).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (207).jpg,aug_Stroke 1 (207).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (208).jpg,aug_Stroke 1 (208).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (209).jpg,aug_Stroke 1 (209).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (21).jpg,aug_Stroke 1 (21).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (210).jpg,aug_Stroke 1 (210).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (211).jpg,aug_Stroke 1 (211).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (212).jpg,aug_Stroke 1 (212).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (213).jpg,aug_Stroke 1 (213).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (214).jpg,aug_Stroke 1 (214).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (215).jpg,aug_Stroke 1 (215).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (216).jpg,aug_Stroke 1 (216).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (217).jpg,aug_Stroke 1 (217).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (218).jpg,aug_Stroke 1 (218).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (219).jpg,aug_Stroke 1 (219).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (22).jpg,aug_Stroke 1 (22).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (220).jpg,aug_Stroke 1 (220).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (221).jpg,aug_Stroke 1 (221).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (222).jpg,aug_Stroke 1 (222).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (223).jpg,aug_Stroke 1 (223).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (224).jpg,aug_Stroke 1 (224).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (225).jpg,aug_Stroke 1 (225).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (226).jpg,aug_Stroke 1 (226).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (227).jpg,aug_Stroke 1 (227).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (228).jpg,aug_Stroke 1 (228).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (229).jpg,aug_Stroke 1 (229).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (23).jpg,aug_Stroke 1 (23).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (230).jpg,aug_Stroke 1 (230).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (231).jpg,aug_Stroke 1 (231).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (232).jpg,aug_Stroke 1 (232).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (233).jpg,aug_Stroke 1 (233).jpg,Brain Disease,Stroke,train,1
C:\Users\hamza\Downloads\FYP\AlzVsStr\AlzVsStr\train\Stroke\aug_Stroke 1 (234).jpg,aug_Stroke 1 (234).jpg,Brain Disease,Stroke,train,1
