imagepath,filename,disease_name,category,split,label
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1127_bacteria_3068.jpeg,person1127_bacteria_3068.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1128_bacteria_3069.jpeg,person1128_bacteria_3069.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1129_bacteria_3070.jpeg,person1129_bacteria_3070.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1130_bacteria_3072.jpeg,person1130_bacteria_3072.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1131_bacteria_3073.jpeg,person1131_bacteria_3073.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1133_bacteria_3075.jpeg,person1133_bacteria_3075.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1134_bacteria_3076.jpeg,person1134_bacteria_3076.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1135_bacteria_3077.jpeg,person1135_bacteria_3077.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1136_bacteria_3078.jpeg,person1136_bacteria_3078.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1138_bacteria_3080.jpeg,person1138_bacteria_3080.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1139_bacteria_3081.jpeg,person1139_bacteria_3081.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1139_bacteria_3082.jpeg,person1139_bacteria_3082.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1140_bacteria_3083.jpeg,person1140_bacteria_3083.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1141_bacteria_3084.jpeg,person1141_bacteria_3084.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1141_bacteria_3085.jpeg,person1141_bacteria_3085.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1142_bacteria_3086.jpeg,person1142_bacteria_3086.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1144_bacteria_3089.jpeg,person1144_bacteria_3089.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1145_bacteria_3090.jpeg,person1145_bacteria_3090.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1146_bacteria_3091.jpeg,person1146_bacteria_3091.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1149_bacteria_3094.jpeg,person1149_bacteria_3094.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1150_bacteria_3095.jpeg,person1150_bacteria_3095.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1154_bacteria_3099.jpeg,person1154_bacteria_3099.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1155_bacteria_3100.jpeg,person1155_bacteria_3100.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1156_bacteria_3101.jpeg,person1156_bacteria_3101.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1157_bacteria_3102.jpeg,person1157_bacteria_3102.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1158_bacteria_3103.jpeg,person1158_bacteria_3103.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1159_bacteria_3104.jpeg,person1159_bacteria_3104.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1160_bacteria_3105.jpeg,person1160_bacteria_3105.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1162_bacteria_3107.jpeg,person1162_bacteria_3107.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1164_bacteria_3110.jpeg,person1164_bacteria_3110.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1165_bacteria_3111.jpeg,person1165_bacteria_3111.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1167_bacteria_3113.jpeg,person1167_bacteria_3113.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1168_bacteria_3114.jpeg,person1168_bacteria_3114.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1168_bacteria_3115.jpeg,person1168_bacteria_3115.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1170_bacteria_3117.jpeg,person1170_bacteria_3117.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1171_bacteria_3118.jpeg,person1171_bacteria_3118.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1172_bacteria_3119.jpeg,person1172_bacteria_3119.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1175_bacteria_3122.jpeg,person1175_bacteria_3122.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1176_bacteria_3123.jpeg,person1176_bacteria_3123.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1176_bacteria_3124.jpeg,person1176_bacteria_3124.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1177_bacteria_3125.jpeg,person1177_bacteria_3125.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1178_bacteria_3126.jpeg,person1178_bacteria_3126.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1179_bacteria_3127.jpeg,person1179_bacteria_3127.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1180_bacteria_3128.jpeg,person1180_bacteria_3128.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1181_bacteria_3129.jpeg,person1181_bacteria_3129.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1183_bacteria_3131.jpeg,person1183_bacteria_3131.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1184_bacteria_3132.jpeg,person1184_bacteria_3132.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1185_bacteria_3133.jpeg,person1185_bacteria_3133.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1186_bacteria_3134.jpeg,person1186_bacteria_3134.jpeg,skin disease,Pneumonia,train,1
C:\Users\habib\Downloads\Lung Model\CancerVsPneumonia\train\Pneumonia\person1186_bacteria_3135.jpeg,person1186_bacteria_3135.jpeg,skin disease,Pneumonia,train,1
